"s_songid","s_albumid","s_songname","s_genre","duration","s_times_played"
32251,2192,"songName32251","Jazz","05:00:00",0
32252,7794,"songName32252","Jazz","06:00:00",0
32253,5157,"songName32253","Jazz","07:00:00",0
32254,5004,"songName32254","Jazz","05:00:00",0
32255,7368,"songName32255","Jazz","06:00:00",0
32256,2017,"songName32256","Jazz","05:00:00",0
32257,8169,"songName32257","Jazz","07:00:00",0
32258,9644,"songName32258","Jazz","06:00:00",0
32259,617,"songName32259","Jazz","07:00:00",0
32260,6213,"songName32260","Jazz","07:00:00",0
32261,8353,"songName32261","Jazz","05:00:00",0
32262,7683,"songName32262","Jazz","07:00:00",0
32263,1157,"songName32263","Jazz","06:00:00",0
32264,5871,"songName32264","Jazz","07:00:00",0
32265,4015,"songName32265","Jazz","05:00:00",0
32266,8858,"songName32266","Jazz","07:00:00",0
32267,2205,"songName32267","Jazz","05:00:00",0
32268,7630,"songName32268","Jazz","05:00:00",0
32269,7899,"songName32269","Jazz","05:00:00",0
32270,4785,"songName32270","Jazz","06:00:00",0
32271,292,"songName32271","Jazz","07:00:00",0
32272,96,"songName32272","Jazz","06:00:00",0
32273,463,"songName32273","Jazz","05:00:00",0
32274,3568,"songName32274","Jazz","07:00:00",0
32275,2510,"songName32275","Jazz","05:00:00",0
32276,3793,"songName32276","Jazz","07:00:00",0
32277,5728,"songName32277","Jazz","06:00:00",0
32278,896,"songName32278","Jazz","07:00:00",0
32279,8475,"songName32279","Jazz","06:00:00",0
32280,5373,"songName32280","Jazz","06:00:00",0
32281,6647,"songName32281","Jazz","05:00:00",0
32282,2157,"songName32282","Jazz","06:00:00",0
32283,5846,"songName32283","Jazz","07:00:00",0
32284,3790,"songName32284","Jazz","06:00:00",0
32285,6315,"songName32285","Jazz","06:00:00",0
32286,8558,"songName32286","Jazz","07:00:00",0
32287,1112,"songName32287","Jazz","06:00:00",0
32288,4302,"songName32288","Jazz","07:00:00",0
32289,8437,"songName32289","Jazz","07:00:00",0
32290,1566,"songName32290","Jazz","06:00:00",0
32291,8020,"songName32291","Jazz","05:00:00",0
32292,4987,"songName32292","Jazz","05:00:00",0
32293,3294,"songName32293","Jazz","06:00:00",0
32294,4232,"songName32294","Jazz","07:00:00",0
32295,9498,"songName32295","Jazz","05:00:00",0
32296,2875,"songName32296","Jazz","05:00:00",0
32297,6629,"songName32297","Jazz","07:00:00",0
32298,3265,"songName32298","Jazz","06:00:00",0
32299,8189,"songName32299","Jazz","06:00:00",0
32300,1558,"songName32300","Jazz","05:00:00",0
32301,8847,"songName32301","Jazz","06:00:00",0
32302,4114,"songName32302","Jazz","05:00:00",0
32303,5356,"songName32303","Jazz","06:00:00",0
32304,5448,"songName32304","Jazz","06:00:00",0
32305,3000,"songName32305","Jazz","05:00:00",0
32306,8837,"songName32306","Jazz","05:00:00",0
32307,8689,"songName32307","Jazz","07:00:00",0
32308,6420,"songName32308","Jazz","05:00:00",0
32309,7364,"songName32309","Jazz","05:00:00",0
32310,4279,"songName32310","Jazz","07:00:00",0
32311,3815,"songName32311","Jazz","05:00:00",0
32312,4565,"songName32312","Jazz","06:00:00",0
32313,4175,"songName32313","Jazz","06:00:00",0
32314,8449,"songName32314","Jazz","05:00:00",0
32315,2580,"songName32315","Jazz","06:00:00",0
32316,2935,"songName32316","Jazz","06:00:00",0
32317,4238,"songName32317","Jazz","05:00:00",0
32318,4376,"songName32318","Jazz","06:00:00",0
32319,2257,"songName32319","Jazz","07:00:00",0
32320,8593,"songName32320","Jazz","05:00:00",0
32321,1422,"songName32321","Jazz","05:00:00",0
32322,9015,"songName32322","Jazz","05:00:00",0
32323,7853,"songName32323","Jazz","06:00:00",0
32324,4180,"songName32324","Jazz","06:00:00",0
32325,5742,"songName32325","Jazz","05:00:00",0
32326,942,"songName32326","Jazz","05:00:00",0
32327,9452,"songName32327","Jazz","05:00:00",0
32328,3650,"songName32328","Jazz","05:00:00",0
32329,9531,"songName32329","Jazz","07:00:00",0
32330,6543,"songName32330","Jazz","06:00:00",0
32331,6296,"songName32331","Jazz","06:00:00",0
32332,9543,"songName32332","Jazz","06:00:00",0
32333,1657,"songName32333","Jazz","05:00:00",0
32334,3394,"songName32334","Jazz","06:00:00",0
32335,297,"songName32335","Jazz","07:00:00",0
32336,194,"songName32336","Jazz","06:00:00",0
32337,6569,"songName32337","Jazz","06:00:00",0
32338,8262,"songName32338","Jazz","07:00:00",0
32339,7394,"songName32339","Jazz","06:00:00",0
32340,635,"songName32340","Jazz","07:00:00",0
32341,8425,"songName32341","Jazz","05:00:00",0
32342,7091,"songName32342","Jazz","07:00:00",0
32343,1791,"songName32343","Jazz","05:00:00",0
32344,2088,"songName32344","Jazz","05:00:00",0
32345,2291,"songName32345","Jazz","07:00:00",0
32346,2583,"songName32346","Jazz","07:00:00",0
32347,5832,"songName32347","Jazz","05:00:00",0
32348,1712,"songName32348","Jazz","07:00:00",0
32349,7300,"songName32349","Jazz","07:00:00",0
32350,8003,"songName32350","Jazz","05:00:00",0
32351,9052,"songName32351","Jazz","05:00:00",0
32352,2693,"songName32352","Jazz","06:00:00",0
32353,8807,"songName32353","Jazz","05:00:00",0
32354,1099,"songName32354","Jazz","07:00:00",0
32355,2523,"songName32355","Jazz","07:00:00",0
32356,7790,"songName32356","Jazz","07:00:00",0
32357,7095,"songName32357","Jazz","05:00:00",0
32358,7257,"songName32358","Jazz","05:00:00",0
32359,9805,"songName32359","Jazz","07:00:00",0
32360,6375,"songName32360","Jazz","06:00:00",0
32361,2242,"songName32361","Jazz","07:00:00",0
32362,1240,"songName32362","Jazz","05:00:00",0
32363,1788,"songName32363","Jazz","07:00:00",0
32364,4984,"songName32364","Jazz","07:00:00",0
32365,6214,"songName32365","Jazz","07:00:00",0
32366,3715,"songName32366","Jazz","05:00:00",0
32367,797,"songName32367","Jazz","06:00:00",0
32368,9488,"songName32368","Jazz","07:00:00",0
32369,2141,"songName32369","Jazz","07:00:00",0
32370,8204,"songName32370","Jazz","07:00:00",0
32371,5800,"songName32371","Jazz","07:00:00",0
32372,7478,"songName32372","Jazz","06:00:00",0
32373,2592,"songName32373","Jazz","05:00:00",0
32374,915,"songName32374","Jazz","07:00:00",0
32375,5005,"songName32375","Jazz","05:00:00",0
32376,5610,"songName32376","Jazz","05:00:00",0
32377,7374,"songName32377","Jazz","06:00:00",0
32378,6199,"songName32378","Jazz","07:00:00",0
32379,2417,"songName32379","Jazz","05:00:00",0
32380,9938,"songName32380","Jazz","05:00:00",0
32381,4028,"songName32381","Jazz","06:00:00",0
32382,1849,"songName32382","Jazz","06:00:00",0
32383,297,"songName32383","Jazz","05:00:00",0
32384,1596,"songName32384","Jazz","06:00:00",0
32385,9017,"songName32385","Jazz","07:00:00",0
32386,2001,"songName32386","Jazz","07:00:00",0
32387,8788,"songName32387","Jazz","05:00:00",0
32388,24,"songName32388","Jazz","07:00:00",0
32389,1295,"songName32389","Jazz","07:00:00",0
32390,9524,"songName32390","Jazz","06:00:00",0
32391,7122,"songName32391","Jazz","06:00:00",0
32392,496,"songName32392","Jazz","06:00:00",0
32393,6626,"songName32393","Jazz","06:00:00",0
32394,8319,"songName32394","Jazz","06:00:00",0
32395,7740,"songName32395","Jazz","05:00:00",0
32396,6242,"songName32396","Jazz","05:00:00",0
32397,592,"songName32397","Jazz","07:00:00",0
32398,2601,"songName32398","Jazz","05:00:00",0
32399,7705,"songName32399","Jazz","05:00:00",0
32400,7852,"songName32400","Jazz","07:00:00",0
32401,5675,"songName32401","Jazz","06:00:00",0
32402,8947,"songName32402","Jazz","07:00:00",0
32403,698,"songName32403","Jazz","05:00:00",0
32404,7949,"songName32404","Jazz","05:00:00",0
32405,1079,"songName32405","Jazz","05:00:00",0
32406,3297,"songName32406","Jazz","06:00:00",0
32407,9441,"songName32407","Jazz","05:00:00",0
32408,2489,"songName32408","Jazz","05:00:00",0
32409,1400,"songName32409","Jazz","06:00:00",0
32410,7753,"songName32410","Jazz","06:00:00",0
32411,7590,"songName32411","Jazz","06:00:00",0
32412,2413,"songName32412","Jazz","05:00:00",0
32413,337,"songName32413","Jazz","07:00:00",0
32414,2063,"songName32414","Jazz","07:00:00",0
32415,8274,"songName32415","Jazz","07:00:00",0
32416,7730,"songName32416","Jazz","07:00:00",0
32417,169,"songName32417","Jazz","06:00:00",0
32418,5286,"songName32418","Jazz","06:00:00",0
32419,7317,"songName32419","Jazz","05:00:00",0
32420,4008,"songName32420","Jazz","06:00:00",0
32421,6537,"songName32421","Jazz","05:00:00",0
32422,5682,"songName32422","Jazz","05:00:00",0
32423,6677,"songName32423","Jazz","05:00:00",0
32424,7485,"songName32424","Jazz","06:00:00",0
32425,9640,"songName32425","Jazz","05:00:00",0
32426,44,"songName32426","Jazz","05:00:00",0
32427,480,"songName32427","Jazz","05:00:00",0
32428,6109,"songName32428","Jazz","05:00:00",0
32429,6707,"songName32429","Jazz","07:00:00",0
32430,486,"songName32430","Jazz","05:00:00",0
32431,9136,"songName32431","Jazz","07:00:00",0
32432,1621,"songName32432","Jazz","05:00:00",0
32433,9129,"songName32433","Jazz","05:00:00",0
32434,3217,"songName32434","Jazz","07:00:00",0
32435,2222,"songName32435","Jazz","07:00:00",0
32436,2699,"songName32436","Jazz","06:00:00",0
32437,3036,"songName32437","Jazz","05:00:00",0
32438,2000,"songName32438","Jazz","05:00:00",0
32439,1014,"songName32439","Jazz","07:00:00",0
32440,4289,"songName32440","Jazz","07:00:00",0
32441,8880,"songName32441","Jazz","07:00:00",0
32442,7205,"songName32442","Jazz","07:00:00",0
32443,6839,"songName32443","Jazz","06:00:00",0
32444,7623,"songName32444","Jazz","06:00:00",0
32445,8371,"songName32445","Jazz","07:00:00",0
32446,7663,"songName32446","Jazz","05:00:00",0
32447,4875,"songName32447","Jazz","07:00:00",0
32448,2917,"songName32448","Jazz","07:00:00",0
32449,1201,"songName32449","Jazz","05:00:00",0
32450,4558,"songName32450","Jazz","05:00:00",0
32451,2862,"songName32451","Jazz","05:00:00",0
32452,7873,"songName32452","Jazz","06:00:00",0
32453,5154,"songName32453","Jazz","07:00:00",0
32454,5996,"songName32454","Jazz","06:00:00",0
32455,1651,"songName32455","Jazz","06:00:00",0
32456,5815,"songName32456","Jazz","06:00:00",0
32457,612,"songName32457","Jazz","06:00:00",0
32458,7469,"songName32458","Jazz","07:00:00",0
32459,6252,"songName32459","Jazz","05:00:00",0
32460,8439,"songName32460","Jazz","05:00:00",0
32461,5514,"songName32461","Jazz","06:00:00",0
32462,6168,"songName32462","Jazz","05:00:00",0
32463,3384,"songName32463","Jazz","07:00:00",0
32464,5286,"songName32464","Jazz","07:00:00",0
32465,4720,"songName32465","Jazz","06:00:00",0
32466,4135,"songName32466","Jazz","06:00:00",0
32467,5005,"songName32467","Jazz","06:00:00",0
32468,4698,"songName32468","Jazz","06:00:00",0
32469,8470,"songName32469","Jazz","07:00:00",0
32470,2506,"songName32470","Jazz","05:00:00",0
32471,1759,"songName32471","Jazz","05:00:00",0
32472,8028,"songName32472","Jazz","05:00:00",0
32473,9203,"songName32473","Jazz","07:00:00",0
32474,4963,"songName32474","Jazz","07:00:00",0
32475,5532,"songName32475","Jazz","07:00:00",0
32476,4063,"songName32476","Jazz","07:00:00",0
32477,9326,"songName32477","Jazz","05:00:00",0
32478,2014,"songName32478","Jazz","05:00:00",0
32479,7540,"songName32479","Jazz","05:00:00",0
32480,8169,"songName32480","Jazz","05:00:00",0
32481,9407,"songName32481","Jazz","05:00:00",0
32482,5062,"songName32482","Jazz","07:00:00",0
32483,4285,"songName32483","Jazz","05:00:00",0
32484,288,"songName32484","Jazz","07:00:00",0
32485,4384,"songName32485","Jazz","05:00:00",0
32486,8069,"songName32486","Jazz","06:00:00",0
32487,7334,"songName32487","Jazz","06:00:00",0
32488,5121,"songName32488","Jazz","07:00:00",0
32489,1685,"songName32489","Jazz","05:00:00",0
32490,3171,"songName32490","Jazz","05:00:00",0
32491,9365,"songName32491","Jazz","06:00:00",0
32492,9017,"songName32492","Jazz","05:00:00",0
32493,6975,"songName32493","Jazz","06:00:00",0
32494,1236,"songName32494","Jazz","07:00:00",0
32495,7680,"songName32495","Jazz","07:00:00",0
32496,6667,"songName32496","Jazz","06:00:00",0
32497,838,"songName32497","Jazz","05:00:00",0
32498,1452,"songName32498","Jazz","05:00:00",0
32499,6049,"songName32499","Jazz","07:00:00",0
32500,950,"songName32500","Jazz","06:00:00",0
32501,7483,"songName32501","Jazz","05:00:00",0
32502,1954,"songName32502","Jazz","05:00:00",0
32503,3684,"songName32503","Jazz","05:00:00",0
32504,7408,"songName32504","Jazz","06:00:00",0
32505,2496,"songName32505","Jazz","07:00:00",0
32506,6312,"songName32506","Jazz","07:00:00",0
32507,61,"songName32507","Jazz","07:00:00",0
32508,71,"songName32508","Jazz","07:00:00",0
32509,6057,"songName32509","Jazz","06:00:00",0
32510,3958,"songName32510","Jazz","07:00:00",0
32511,4325,"songName32511","Jazz","05:00:00",0
32512,1049,"songName32512","Jazz","06:00:00",0
32513,4630,"songName32513","Jazz","05:00:00",0
32514,9180,"songName32514","Jazz","07:00:00",0
32515,8422,"songName32515","Jazz","05:00:00",0
32516,1271,"songName32516","Jazz","06:00:00",0
32517,445,"songName32517","Jazz","07:00:00",0
32518,5757,"songName32518","Jazz","06:00:00",0
32519,9550,"songName32519","Jazz","06:00:00",0
32520,9351,"songName32520","Jazz","07:00:00",0
32521,218,"songName32521","Jazz","06:00:00",0
32522,6912,"songName32522","Jazz","06:00:00",0
32523,4297,"songName32523","Jazz","07:00:00",0
32524,9273,"songName32524","Jazz","06:00:00",0
32525,4727,"songName32525","Jazz","06:00:00",0
32526,8874,"songName32526","Jazz","06:00:00",0
32527,3659,"songName32527","Jazz","07:00:00",0
32528,7099,"songName32528","Jazz","07:00:00",0
32529,9057,"songName32529","Jazz","06:00:00",0
32530,1168,"songName32530","Jazz","06:00:00",0
32531,7786,"songName32531","Jazz","06:00:00",0
32532,579,"songName32532","Jazz","07:00:00",0
32533,2600,"songName32533","Jazz","06:00:00",0
32534,5006,"songName32534","Jazz","07:00:00",0
32535,7092,"songName32535","Jazz","07:00:00",0
32536,2458,"songName32536","Jazz","06:00:00",0
32537,6534,"songName32537","Jazz","06:00:00",0
32538,8031,"songName32538","Jazz","05:00:00",0
32539,3607,"songName32539","Jazz","07:00:00",0
32540,8019,"songName32540","Jazz","07:00:00",0
32541,3112,"songName32541","Jazz","05:00:00",0
32542,8095,"songName32542","Jazz","05:00:00",0
32543,6996,"songName32543","Jazz","06:00:00",0
32544,243,"songName32544","Jazz","06:00:00",0
32545,8942,"songName32545","Jazz","05:00:00",0
32546,5410,"songName32546","Jazz","07:00:00",0
32547,9304,"songName32547","Jazz","07:00:00",0
32548,8417,"songName32548","Jazz","07:00:00",0
32549,4536,"songName32549","Jazz","07:00:00",0
32550,613,"songName32550","Jazz","06:00:00",0
32551,7829,"songName32551","Jazz","07:00:00",0
32552,3126,"songName32552","Jazz","06:00:00",0
32553,4193,"songName32553","Jazz","07:00:00",0
32554,4437,"songName32554","Jazz","05:00:00",0
32555,3240,"songName32555","Jazz","06:00:00",0
32556,6871,"songName32556","Jazz","06:00:00",0
32557,8724,"songName32557","Jazz","07:00:00",0
32558,2514,"songName32558","Jazz","05:00:00",0
32559,3499,"songName32559","Jazz","06:00:00",0
32560,9919,"songName32560","Jazz","07:00:00",0
32561,921,"songName32561","Jazz","07:00:00",0
32562,5100,"songName32562","Jazz","05:00:00",0
32563,5585,"songName32563","Jazz","06:00:00",0
32564,8929,"songName32564","Jazz","05:00:00",0
32565,6290,"songName32565","Jazz","06:00:00",0
32566,2415,"songName32566","Jazz","05:00:00",0
32567,3538,"songName32567","Jazz","05:00:00",0
32568,9875,"songName32568","Jazz","07:00:00",0
32569,9637,"songName32569","Jazz","07:00:00",0
32570,6318,"songName32570","Jazz","05:00:00",0
32571,8602,"songName32571","Jazz","06:00:00",0
32572,8059,"songName32572","Jazz","07:00:00",0
32573,6651,"songName32573","Jazz","06:00:00",0
32574,9519,"songName32574","Jazz","06:00:00",0
32575,387,"songName32575","Jazz","06:00:00",0
32576,4291,"songName32576","Jazz","06:00:00",0
32577,7798,"songName32577","Jazz","07:00:00",0
32578,8689,"songName32578","Jazz","07:00:00",0
32579,7970,"songName32579","Jazz","05:00:00",0
32580,5484,"songName32580","Jazz","06:00:00",0
32581,2320,"songName32581","Jazz","07:00:00",0
32582,4937,"songName32582","Jazz","06:00:00",0
32583,106,"songName32583","Jazz","07:00:00",0
32584,7494,"songName32584","Jazz","07:00:00",0
32585,5112,"songName32585","Jazz","05:00:00",0
32586,6176,"songName32586","Jazz","06:00:00",0
32587,4046,"songName32587","Jazz","06:00:00",0
32588,8056,"songName32588","Jazz","05:00:00",0
32589,4196,"songName32589","Jazz","07:00:00",0
32590,7428,"songName32590","Jazz","06:00:00",0
32591,3797,"songName32591","Jazz","05:00:00",0
32592,7392,"songName32592","Jazz","07:00:00",0
32593,2150,"songName32593","Jazz","06:00:00",0
32594,697,"songName32594","Jazz","05:00:00",0
32595,2551,"songName32595","Jazz","05:00:00",0
32596,5374,"songName32596","Jazz","07:00:00",0
32597,6073,"songName32597","Jazz","06:00:00",0
32598,2976,"songName32598","Jazz","07:00:00",0
32599,5068,"songName32599","Jazz","05:00:00",0
32600,1363,"songName32600","Jazz","05:00:00",0
32601,7957,"songName32601","Jazz","06:00:00",0
32602,7092,"songName32602","Jazz","07:00:00",0
32603,9224,"songName32603","Jazz","07:00:00",0
32604,4586,"songName32604","Jazz","05:00:00",0
32605,992,"songName32605","Jazz","07:00:00",0
32606,6436,"songName32606","Jazz","07:00:00",0
32607,9486,"songName32607","Jazz","05:00:00",0
32608,2592,"songName32608","Jazz","05:00:00",0
32609,6943,"songName32609","Jazz","06:00:00",0
32610,1196,"songName32610","Jazz","05:00:00",0
32611,6818,"songName32611","Jazz","05:00:00",0
32612,6783,"songName32612","Jazz","07:00:00",0
32613,5341,"songName32613","Jazz","07:00:00",0
32614,3581,"songName32614","Jazz","05:00:00",0
32615,1677,"songName32615","Jazz","06:00:00",0
32616,7267,"songName32616","Jazz","07:00:00",0
32617,1804,"songName32617","Jazz","07:00:00",0
32618,2180,"songName32618","Jazz","07:00:00",0
32619,5719,"songName32619","Jazz","06:00:00",0
32620,6258,"songName32620","Jazz","06:00:00",0
32621,9715,"songName32621","Jazz","05:00:00",0
32622,3399,"songName32622","Jazz","07:00:00",0
32623,8090,"songName32623","Jazz","07:00:00",0
32624,1612,"songName32624","Jazz","07:00:00",0
32625,7075,"songName32625","Jazz","06:00:00",0
32626,8022,"songName32626","Jazz","05:00:00",0
32627,5337,"songName32627","Jazz","07:00:00",0
32628,2413,"songName32628","Jazz","06:00:00",0
32629,7033,"songName32629","Jazz","05:00:00",0
